Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
50.855675,0.019104257,36.585971023072865,-121.75704364689612,0,0.94740295,6193.5537,0.09144151,5,1,false,false,3.5282183,1.8786091,9.731568,-0.057455286,0.1214467,3
50.875847,0.01934134,36.5859642643229,-121.75704811669986,0,0.94746506,6187.0405,0.062014807,5,1,false,false,3.1650624,1.9157412,9.314469,-0.055429,0.117819734,3
50.89609,0.019578528,36.58595750557293,-121.75705247465196,0,0.94484764,6183.9727,0.026508296,5,1,false,false,2.6543617,1.8752779,7.985108,-0.053576253,0.10306935,3
50.914547,0.019815803,36.58595074682296,-121.7570569442852,0,0.94489455,6186.71,-0.0075390534,5,1,false,false,2.3694425,1.7126126,7.85196,-0.052072983,0.0833338,3
50.9317,0.020053169,36.585943988072984,-121.75706130223729,0,0.9461876,6193.45,-0.033560928,5,1,false,false,1.7003036,1.6536058,6.991867,-0.050952572,0.060694575,3
50.946564,0.020290617,36.585937229323015,-121.75706566018938,0,0.94444275,6206.196,-0.042315967,5,1,false,false,1.4126378,1.3668656,6.8717866,-0.050245546,0.038458996,3
50.958565,0.020528143,36.58593047057305,-121.75707001814146,0,0.9457358,6233.5205,-0.029913003,5,1,false,false,1.4274479,1.4298798,7.5361013,-0.049821045,0.025779586,3
50.972935,0.020765737,36.58592362189342,-121.75707437609356,0,0.94534636,6260.5107,-0.0041343197,5,1,false,false,1.822094,1.4780558,8.208003,-0.049502857,0.021490531,3
50.9895,0.0210034,36.58591686314345,-121.75707873421615,0,0.94688874,6269.6826,0.01969882,5,1,false,false,2.1523013,1.77576,8.550236,-0.049134135,0.02505789,3
51.015118,0.02124118,36.58591010439348,-121.75708309216823,0,0.94816613,6270.2935,0.051314224,5,1,false,false,2.914833,2.3630488,10.592097,-0.048602547,0.034803122,3
51.045532,0.021479098,36.585903255438836,-121.75708744994982,0,0.9502852,6236.727,0.079524904,5,1,false,false,3.3615024,2.5556676,10.523085,-0.04784252,0.047805894,3
51.075035,0.021717163,36.58589649668887,-121.75709180807242,0,0.9521079,6201.3438,0.10408769,5,1,false,false,3.867076,2.2746081,10.829078,-0.046861004,0.061742745,3
51.099697,0.021955358,36.58588964773423,-121.757096165854,0,0.95335424,6193.257,0.11916581,5,1,false,false,4.2473364,2.015698,11.848174,-0.04566192,0.0756186,3
51.119057,0.022193668,36.5858827990546,-121.75710052397659,0,0.9554106,6189.798,0.116247475,5,1,false,false,4.2570944,1.7880309,12.134684,-0.04427479,0.08706849,3
51.136986,0.022432059,36.58587604030463,-121.75710477024752,0,0.9575297,6192.02,0.09314386,5,1,false,false,3.9407883,1.7073956,11.577942,-0.042710237,0.09653057,3
51.153954,0.022670524,36.58586919134999,-121.7571091280291,0,0.95812154,6199.415,0.056664526,5,1,false,false,3.3656318,1.6731427,11.365992,-0.04106992,0.09635564,3
51.171215,0.022909103,36.58586234239535,-121.75711337430003,0,0.95946133,6205.4624,0.016050879,5,1,false,false,2.732695,1.7293873,11.034072,-0.039507993,0.08754776,3
